voltmean_5d,rotatemean_5d,pressuremean_5d,vibrationmean_5d,time_in_cycles,age,comp1,comp2,comp3,comp4,failure
-0.6411869999538227,-0.8450381172979622,-0.626513814799426,3.197359104525456,-0.8946672468039089,1.320501824027273,0,0,0,0,0
-0.1399367453188209,0.3543435779611222,-0.3742049656182437,-0.007604285952911829,-0.7470905177375714,-1.387789790136161,0,0,0,0,0
-1.7950006214948484,0.3247345264508491,-1.0090181945324714,-0.3370287253420846,-0.3465251102717986,1.4897700499124877,0,0,0,0,0
0.018980284362793098,0.696892054011056,1.6797503823051367,-0.5570182583898003,1.2662777145246027,0.47416069460119986,0,0,0,0,0
-0.08911438406468895,0.3229001784968967,-0.024310486515063966,-0.40528227391387683,-1.6536332820022153,0.6434289204864145,0,0,0,0,0
-0.7342390637234388,0.07313269054418167,-0.5731070098679416,0.1700839885588054,1.2979012993245322,-0.20291220893965867,0,0,0,0,0
-0.8929283408618566,-0.11843733041706901,-0.16359249852576518,-0.2815964754104673,-0.7997964924041205,-0.7107168865953025,0,0,0,0,0
0.3896355621445132,-0.13128966062901526,0.1292237021847628,-0.8250176181123671,0.3175701705267196,-0.7107168865953025,0,0,0,0,0
0.5116262814470189,0.2967307131842491,-0.33819837200092445,0.7082479271346867,-0.1989483812054612,-1.5570580160213758,0,0,0,0,0
0.11042675247687096,0.24674729537210707,-0.21328258519563578,-0.36109914233959356,-0.7892552974708107,1.1512335981420585,0,0,0,0,0
-1.1959007638276784,0.5087022618060616,1.610235653943803,3.065752801930311,0.7286767729258022,0.8126971463716292,0,60,0,60,4
-0.6330050525330395,0.3171120973039366,-0.6777860212672523,-0.39600173829850305,-1.0738675606701757,-0.5414486607100879,0,0,0,0,0
-0.13193637903423766,-0.43798990109115615,-0.20844514239812326,3.7640360811577778,1.1081597905249556,0.8126971463716292,0,0,0,0,0
-0.38235759571898376,-0.5585188901711673,4.487191653447027,0.1195348659609838,-0.9579144164037677,-1.5570580160213758,0,30,30,0,3
-0.8549478137036609,0.8802162995577532,-0.3395051661341783,-0.35031837936267674,0.7075943830591827,-0.20291220893965867,0,0,0,0,0
2.496648377410672,-0.7211207000489622,0.11394348209767095,-0.5881494538664053,0.43352331479312756,-1.387789790136161,0,0,0,0,0
-0.5599445096898416,-0.06955997172018849,-0.22231141019641343,0.022223661865796388,-0.6733021532044028,-0.5414486607100879,0,0,0,0,0
-0.3490394302647187,-0.05737458568248954,-0.027169779087583838,0.16588832196160141,-0.6943845430710224,1.4897700499124877,0,0,0,0,0
-0.9828284691469531,1.0793889777171832,0.36487040895382145,0.18849807685455452,-1.3795622137361603,0.9819653722568438,0,0,0,0,0
0.7999127861071736,-0.15842946742135783,-0.3471494538223001,-0.7567758103201206,0.09620507692721354,-0.20291220893965867,0,0,0,0,0
-0.3221554320630927,0.3244333431527391,0.036057287112014974,-0.4753138094583226,-0.5784313988046145,1.320501824027273,0,0,0,0,0
-0.22445180769282608,-2.1780629658749158,-0.183442622878463,-0.2488789845284787,-1.6009273073356662,-1.0492533383657319,0,0,0,0,0
-0.11784181657387363,1.0554621356083465,-0.03464114415025938,-0.6818533456324701,0.6865119931925631,-0.7107168865953025,0,0,0,0,0
-1.1870205054784202,-0.37404362945390013,0.12047935708607702,0.3069290251901651,-1.0949499505367952,1.1512335981420585,0,0,0,0,0
0.3433122316248875,0.4706405228346569,0.10426191263997481,-0.05706117391834703,0.24378180599355093,-1.5570580160213758,0,0,0,0,0
-0.22340835685631327,0.03952227367253524,-0.07003406215816209,0.05442575339552373,-0.8419612721373597,0.6434289204864145,0,0,0,0,0
-0.7858786012130737,0.47972622588444375,-0.24129756506331954,-0.3824704059836942,-0.4624782545382065,-1.0492533383657319,0,0,0,0,0
1.094434683692272,0.5404584581353368,2.7046084104374697,-0.7194015505610477,1.6035959523905168,0.47416069460119986,0,0,0,0,0
-0.32562408345156196,-2.9792695391427007,0.039716357635278185,2.3555919215962042,-1.5798449174690465,-0.20291220893965867,0,0,0,0,0
3.517291646702141,0.457463149624023,-0.3737649277890646,-0.6481355697784456,-0.2516543558720103,-1.7263262419065903,0,0,0,0,0
-0.36051191879750255,0.8189160596478962,-0.3573192750290127,-0.5226656273460568,0.20161702626031167,0.47416069460119986,0,0,0,0,0
-0.9130747316423761,0.8332539827838774,0.3646011084118534,-0.6572953466550846,-1.611468502268976,0.9819653722568438,0,0,0,0,0
0.787699918725297,0.34798129863747596,-0.6572965598070455,0.31463352104640435,-1.1371147302700346,1.4897700499124877,0,0,0,0,0
-0.9688754003890001,-0.741311086067512,-0.06539853062299086,0.4356128908054679,-0.5678902038713046,0.47416069460119986,0,0,0,0,0
0.5899613786613811,-0.1507998520486377,1.8936008343830095,-0.6559499195733769,-0.4097722798716575,0.6434289204864145,0,0,0,0,0
-0.5838333914382675,0.9333410237155146,-0.5953601623731869,-0.21010644048380775,-0.38868989000503784,1.4897700499124877,0,0,0,0,0
0.8485937219017301,0.6138150798038253,0.19916181202393937,-0.5707126565029726,1.245195324657983,0.9819653722568438,0,0,0,0,0
0.2653051630056543,0.5610543119402083,-0.569305742769019,-0.36080772969267905,0.9500418665253083,0.9819653722568438,0,0,0,0,0
0.6338671784203604,0.4284812379970993,-0.6456015107926588,0.11591234207609377,-1.6009273073356662,-0.3721804348248733,0,0,0,0,0
-0.15618936974805647,-0.16233166097826202,-0.027523586857448122,-0.2506561244934564,-1.2636090694697524,-1.2185215642509464,0,0,0,0,0
0.45174325945393,1.0452924643945591,-0.7411886931481274,-0.1688242272274259,-1.3163150441363014,0.13562424283077062,0,0,0,0,0
-1.1568192761084641,0.6707725537169639,3.033916513296325,2.722128036261048,-1.3795622137361603,-1.5570580160213758,0,0,0,0,0
0.3870443820065507,0.62508947822856,-0.3853149585037911,6.05477591962021,-0.38868989000503784,0.47416069460119986,0,0,0,60,4
-0.32190290803431176,0.2318762188051242,-0.2556788169349084,-0.10248682697751411,-0.7892552974708107,1.4897700499124877,0,0,0,0,0
0.6731650894016691,0.514578056981143,-0.2769008961699354,0.12934492702184583,1.3927720537243204,-1.0492533383657319,0,0,0,0,0
-0.3450246989633105,0.07138052009326822,-0.9102759318024265,0.1116188690392366,0.9289594766586887,-0.20291220893965867,0,0,0,0,0
-1.3265772423312787,0.07717857978952954,-0.5316322268053572,0.9546240146526804,0.28594658572679016,-0.20291220893965867,0,0,0,0,0
-0.07811584251358748,-0.3675842547410704,-0.3069685184981233,0.06529867385917637,1.2979012993245322,0.8126971463716292,0,0,0,0,0
-0.10659473299513053,0.6788483278029162,0.32703976928276296,-0.8009677250862611,-1.1792795100032738,-0.20291220893965867,0,0,0,0,0
-0.3538480026466926,0.15086165463172305,-0.33252402400343756,-0.854453738215301,0.2121582211936215,0.6434289204864145,0,15,15,0,0
0.05611206279306269,0.18436720278166863,-0.3781854216579105,-0.12095899011669964,0.6127236286593943,1.1512335981420585,0,0,0,0,0
-0.040394012013183045,0.5198751439500563,-0.044615977311940856,-0.4501069543655931,-1.5271389428024975,-1.0492533383657319,0,0,0,0,0
0.5253840525090987,-0.718757830696084,-0.5357305488810862,0.1879857036490769,-1.4217269934693995,-1.5570580160213758,0,0,0,0,0
0.5813968813343119,0.6327307065742885,-0.16880466055821194,-1.153544327115867,0.11728746679383317,1.1512335981420585,0,0,0,0,0
0.06814910805495439,-0.46340656209021114,-0.4651536270152162,-0.4701469640752445,0.01187551746073504,1.1512335981420585,0,0,0,0,0
0.689052351767258,0.27263149836473144,0.09750609516241172,3.212926927548155,0.1489110515937626,-0.7107168865953025,0,0,0,0,0
0.5043887298982731,-0.29585347321786765,0.00989128502626362,0.4703994068067087,1.8038786561234033,0.47416069460119986,0,0,0,0,0
-0.06006689989439392,-0.2016651143476422,-0.33305735469494485,2.563820565408843,0.24378180599355093,1.4897700499124877,0,0,0,0,0
3.615594316475175,0.4421262920724596,3.022687847258677,0.013611018871909098,-0.4730194494715163,0.47416069460119986,0,0,0,0,0
-0.1184625217497896,0.4942407425677781,-0.3102535093354387,0.6590068219827875,0.0013343225274252287,-1.7263262419065903,0,0,0,0,0
1.6765983933206376,0.04176430887984625,-0.5849646011244456,-0.2794200917827502,0.0645814921272841,1.320501824027273,0,0,0,0,0
0.31288931925163754,0.7131671146361178,0.061184787163238864,-1.1588275108750397,-1.221444289736513,-0.7107168865953025,0,0,0,0,0
-0.8381256088715714,-5.29572567373245,-0.47878802462285813,0.7276366183026153,-1.0106203910703169,1.4897700499124877,0,0,0,0,0
2.915895704038115,0.2874507926912216,-0.29475302686386795,-0.12096976486557029,-1.674715671868835,0.6434289204864145,0,0,0,0,0
0.5846229118518178,0.7849838324201773,-0.7807250650755827,0.6007586751873384,-0.1778659913388416,-0.5414486607100879,0,0,0,0,0
1.2711836446312803,0.14814153109670683,0.13155524329342214,-0.3393108302336976,0.465146899593057,-1.0492533383657319,0,0,0,0,0
-0.3843069019079419,0.2119231909219084,-0.4701272374148284,-0.6256906205711608,-0.7154669329376421,-1.387789790136161,0,0,0,0,0
-0.003632881557454494,0.5510131099544927,-0.7860375912038018,0.03992437631267011,-1.3163150441363014,0.9819653722568438,0,0,0,0,0
0.22413664364655467,-0.09975788972376218,-0.1433688488227622,-0.16680179275558357,1.2557365195912928,0.47416069460119986,0,0,0,0,0
0.02631603625297593,-2.475764013282025,0.11881223921270044,-0.6918450944919491,0.09620507692721354,-0.03364398305444402,0,0,0,0,0
-0.5762868620839242,0.0811822183022959,1.6221336831011492,-0.1466537114651571,-0.1884071862721514,0.8126971463716292,0,0,0,0,0
-0.14634095146591364,0.9417779047200906,-0.2132876814954777,-0.14168549625650642,-1.4006446036027798,0.47416069460119986,0,0,0,0,0
-0.47360061171084333,-0.16542469912065574,1.0426601565069207,-0.5239117846930943,0.07512268706059391,-0.20291220893965867,0,0,0,0,0
-0.4473432833403937,0.6788319174180574,0.1772167041888046,0.02090213166409259,-1.4006446036027798,-0.20291220893965867,0,0,0,0,0
-0.1239758222348874,1.0700500964547208,-0.3128186546604992,-1.0082947733059107,-1.3268562390696113,-0.20291220893965867,0,0,0,0,0
-0.1157113997467118,0.3224209082483196,-0.20152064760462704,0.14313372062531282,0.3175701705267196,-0.20291220893965867,0,0,0,0,0
0.42655831510601067,-0.24341909988898783,-0.05960104126305666,-0.4145108087931223,0.33865256039333924,-0.20291220893965867,0,0,0,0,0
1.9791222057448512,0.4055943671822338,0.09765656949688468,-0.3043731744326513,-0.5678902038713046,0.9819653722568438,0,0,0,0,0
-0.39733791838569005,-3.01595347788902,-0.745070102939039,-0.6499148922883548,-0.8525024670706696,-0.20291220893965867,0,0,0,0,0
0.4085529016063962,-2.2338065227262507,-0.637690432638227,-0.7392547506262388,-0.7154669329376421,0.8126971463716292,0,0,0,0,0
0.07331972805649863,-0.1058167506975571,-0.09951030565299612,2.620895151792949,-0.16732479640553177,0.47416069460119986,0,0,0,0,0
0.08494136065126202,-0.15210134244806714,-0.5606010963011043,-0.1084478882620914,1.6668431219903757,-0.3721804348248733,0,0,0,0,0
-0.8050756347238178,-2.8163481799836276,-0.4062244229182961,-0.6747282760251923,0.5916412387927747,-1.5570580160213758,0,0,0,0,0
-0.8708739692719949,0.12782830490238173,0.009201062853827897,-0.29898012184154676,-1.3373974340029209,0.47416069460119986,0,0,0,0,0
-0.42235599548350033,-0.3921284431548356,0.09991682820273408,-0.38232717409950145,0.5600176539928453,0.6434289204864145,0,0,0,0,0
0.1394760883880501,0.16418850124685763,-0.3210906361265884,3.3651503857392817,0.7497591627924219,-0.5414486607100879,0,0,0,0,0
0.18310303409993123,1.1276770392278486,-0.31659493303091496,3.6200788687440917,0.07512268706059391,1.4897700499124877,0,0,0,0,0
-0.23025121818851674,0.10360858905431024,-0.7884464987243787,-0.49459677243095973,-0.6416785684044733,0.6434289204864145,0,0,0,0,0
0.049528793279850075,-0.2912777254934096,-0.10203235131180946,-1.5543060125491086,-0.9789968062703873,0.9819653722568438,0,0,0,0,0
-0.4053517769674931,-0.00533497780468113,-0.7976296913486295,0.09896092726182304,0.5600176539928453,0.9819653722568438,0,0,0,0,0
-0.7028279609638861,0.6924327120970195,-0.021393688368759135,0.12907270200080845,0.20161702626031167,-1.7263262419065903,0,0,0,0,0
3.2393184135127657,0.09338759358260303,-0.06876751842682034,-0.026100506113976556,-0.8419612721373597,1.4897700499124877,0,0,0,0,0
0.6302897045093778,0.45400743151787853,-0.5266335009406666,-0.8380613549323853,-0.49410183933813595,-1.387789790136161,0,0,0,0,0
0.3796137608718613,-0.5763366136558167,-0.2809282189786878,0.11474932741680917,1.1819481550581241,1.1512335981420585,0,0,0,0,0
-0.8531182559155952,0.8770993761416194,0.019501074244861687,-0.831026010340805,0.7708415526590415,1.320501824027273,0,0,0,0,0
0.242454310577345,0.3108614174874876,-0.33105213257689964,-0.3277951370821867,-0.16732479640553177,-0.20291220893965867,0,0,0,0,0
-0.676104301338322,0.4219019988201236,-0.10026806598622487,-0.30375289381643117,-0.9789968062703873,-0.20291220893965867,0,0,0,0,0
2.025439279614741,0.29306491681570845,0.30059864015531995,-0.39524999904314767,-0.6205961785378538,-0.20291220893965867,0,0,0,0,0
-0.2638382438828388,0.2551506921159577,-0.10993520390979439,-0.27809825682197326,-1.0844087556034854,-0.20291220893965867,0,0,0,0,0
-0.9487530867984214,0.03692524598055528,0.06795561690561798,6.062129313869296,1.0132890361251672,0.6434289204864145,0,0,0,0,0
1.8093292360686073,0.0954195434014041,-0.31922382871656857,-0.19068109989985438,-1.0738675606701757,-1.387789790136161,0,0,0,0,0
-0.8055527359804262,-0.1766588950745971,-0.1905920653317063,-1.0236270406119534,0.3808173401265785,1.4897700499124877,0,0,0,0,0
-0.41830399126496676,-0.930384301369594,-0.7389334459379696,-0.5182162935530663,-0.2727367457386299,-0.20291220893965867,0,0,0,0,0
-1.0235841973684345,0.5561777629305362,-0.38715957396268225,0.06894124432876188,-1.0844087556034854,-0.20291220893965867,0,0,0,0,0
-0.4528875611927682,-0.025873379363993424,-0.3668332076983883,-0.5793339319944103,1.2557365195912928,-1.5570580160213758,0,0,0,0,0
0.17856845424739992,0.7184783288866804,0.2485634491488154,2.833547120974445,-1.4217269934693995,-1.895594467791805,0,0,0,0,0
-0.041741086984926346,0.3724837429141443,0.26916923945039906,-0.13664568217853065,-0.06191284707243365,0.9819653722568438,0,0,0,0,0
0.18214984184564145,0.46758304536068246,0.12235687417621748,-0.25436121397093775,1.1714069601248145,1.1512335981420585,0,0,0,0,0
-0.4131798216069233,0.21652033568585694,-0.5949149208925358,-0.7421607175118643,1.7617138763901639,-1.0492533383657319,0,0,0,0,0
-0.31946691568239144,0.19541194292471847,-0.3769944480539052,-0.6008827198451505,-0.8630436620039794,0.8126971463716292,0,0,0,0,0
0.3146127759508084,0.3277553101412216,-0.30483513706747084,-0.45599332625173783,-0.7576317126708813,-1.5570580160213758,0,0,0,0,0
0.28586769934744954,1.237782605410383,-0.30191333479798355,-0.1366850253030237,-1.4111857985360896,1.1512335981420585,0,0,0,0,0
2.661924082307695,-2.649630819402696,0.40117307823022536,-0.7517568073522302,1.129242180391575,-1.5570580160213758,0,0,0,0,0
0.3236251208702274,0.06419266602918007,-0.0559467845043103,-0.5089717781137079,1.930372995323121,1.4897700499124877,0,0,0,0,0
-0.47819090809923515,-0.6211129208145866,-0.8988041813981006,-0.46927233344829083,1.635219537190446,-1.5570580160213758,0,0,0,0,0
-1.1234356753364088,0.9400723087486449,-0.30377058464863815,3.1348436420105914,-0.7681729076041911,-1.2185215642509464,0,0,0,0,0
-0.4504298551032339,-2.113191221776692,-0.56559786858623,-0.2080877895514528,-0.33598391533848876,1.320501824027273,0,0,0,0,0
-0.7854020117121455,0.10298099000129078,-0.5210252553005618,-0.36515589078386973,0.4229821198598177,0.6434289204864145,0,0,0,0,0
0.6335906613222614,-0.3019084497989627,-0.35926266036996146,-0.19733475911130346,-1.2003618998698935,-1.7263262419065903,0,0,0,0,0
-1.0209344185972777,0.31811540258193155,-0.5458197884473753,-0.652559205568542,-0.4730194494715163,-0.20291220893965867,0,0,0,0,0
0.6841979247937731,0.20677130499653562,-0.2602294593445199,-0.8823599596309879,-0.5151842292047556,0.47416069460119986,0,0,0,0,0
2.996656376926999,0.9557586738613243,-0.37678629549760273,-0.09280471521802638,1.8144198510567129,1.1512335981420585,0,0,0,0,0
3.001224258841628,1.0600671706844786,0.5436608819811257,-0.2197801433955785,-1.3163150441363014,-0.20291220893965867,0,0,0,0,0
-0.5172929269103934,0.0332889002124503,1.31770366927353,-0.4717105910466717,-0.22003077107208083,0.8126971463716292,0,0,0,0,0
-0.7975455319367529,0.52054426662483,-0.3535187932329987,-0.1655819902653992,0.8973358918587593,0.47416069460119986,0,0,0,0,0
-0.46442263819443,-0.14221104576711863,-0.36837040525491116,-0.27415009411997154,-1.4533505782693288,1.320501824027273,0,0,0,0,0
1.786846502133923,-0.00982127330864106,-0.13766802203327863,0.08081209443294224,0.2121582211936215,-0.3721804348248733,0,0,0,0,0
0.5414918140739379,-0.41146050766139786,-0.20825712132585972,-0.9083779178532778,1.6246783422571363,1.4897700499124877,0,0,0,0,0
-1.887516328057387,-1.008289716148887,-0.14158906347914385,-0.18089139405824328,-0.5995137886712341,1.320501824027273,0,0,0,0,0
-1.329751885224324,0.23138821299255416,-0.41697272980219846,-0.2960809739955332,-0.7681729076041911,-1.5570580160213758,0,0,0,0,0
-0.08250853276643724,0.4695096006333396,3.2517682646668216,-0.118559922528177,-0.16732479640553177,-0.20291220893965867,0,0,0,0,0
0.4682303639550097,0.24352809051543695,-0.7997692666298719,-0.6211971914826918,1.4665604182574892,0.9819653722568438,0,0,0,0,0
-0.6342854111994024,-0.35079518712181296,-0.20929727390987674,-0.25617732453792347,-0.6733021532044028,0.6434289204864145,0,0,0,0,0
0.301169458721598,1.2522331662625026,-0.3871438074739669,-0.3291640833356357,-1.7485040364020037,0.6434289204864145,0,0,0,0,0
-0.8946225328962983,-1.9952910316369636,-0.42307727453628197,-0.46013858263455104,-0.38868989000503784,-1.387789790136161,0,0,0,0,0
-0.07424121906523548,-0.6502870265838241,-0.09235157120182834,-0.022129004106236496,-0.15678360147222195,1.4897700499124877,0,0,0,0,0
-0.34037175934884706,0.7780171822878492,-0.441271462731474,-0.19456256016168835,-1.2530678745364425,0.6434289204864145,0,0,0,0,0
-0.4690337497805548,-0.27961310923766647,-0.4734407055128898,-0.06343746933730819,0.7075943830591827,-1.5570580160213758,15,0,15,0,0
0.3917352849643519,0.66396582803675,-0.25115473826832585,3.742433911883449,1.7090079017236148,-0.5414486607100879,0,0,0,0,0
0.13941305378388166,0.2436247840256728,-0.20981724698808304,2.5871537882171167,0.2648641958601705,-1.2185215642509464,0,0,0,0,0
-1.1451260683700455,0.8176958857633541,-0.8086727507266832,-0.04235627468581686,0.8446299171922103,1.4897700499124877,0,0,0,0,0
0.047091981286393296,0.5241591780983932,-0.2739171246505119,-0.061106669271223824,1.3400660790577714,-1.5570580160213758,0,0,0,0,0
-0.3076953200216408,0.5270428462017016,0.031182454208133453,-0.2760356414866011,-0.44139586467158687,0.9819653722568438,0,0,0,0,0
-0.5570348306563737,-0.2701803913259172,-0.47178336712510494,0.013185304647573597,1.4981840030574185,0.47416069460119986,0,0,0,0,0
-0.22362128552776636,-0.42336927163317883,-0.40016261760789734,-0.5574251805698914,-0.6943845430710224,-0.7107168865953025,30,0,0,0,0
-0.5027580129002645,0.3960607415512431,-0.10726014520641816,-0.3861883510360205,1.1503245702581948,1.1512335981420585,0,0,0,0,0
-0.5506217952514585,1.2303695860939934,-0.9326851814438452,0.48632665943560177,-1.6641744769355251,-1.2185215642509464,0,0,0,0,0
0.365385062327596,0.3747223642686875,2.174301878955927,-0.2998471503220819,0.9078770867920691,-1.5570580160213758,0,0,0,0,0
-0.07990486899978458,0.7982822437555088,-0.6183949948697792,-0.4440695045102563,-0.07245404200574346,0.9819653722568438,0,0,0,0,0
-0.24268799206188046,0.7048834452139731,-0.2741316786646385,0.5108255722511945,1.2346541297246734,-1.7263262419065903,0,0,0,0,0
4.690917287703282,0.14823026705751077,-0.3218948320880872,-0.32805817935269965,-0.1884071862721514,1.4897700499124877,0,0,0,0,0
-0.5088014782914714,0.15645667199776928,0.29315584545027307,-0.09209454940610791,-1.1265735353367248,1.4897700499124877,0,0,0,0,0
-0.7933176140964293,0.43521468571528815,-0.21343016998334124,0.07254040169224733,-0.9579144164037677,0.47416069460119986,60,60,0,0,0
-1.0485301180229565,0.2711814612223816,2.859924307033811,-1.34267313333793,-1.0422439758702462,-1.0492533383657319,0,0,0,0,0
0.1655158695799127,-0.06125830023985176,-0.6636163035011227,1.860936884598117,1.0343714259917869,0.8126971463716292,0,0,0,0,0
-0.6229969717638244,0.26193171208536153,-0.3124754812865942,0.07993780667036679,-0.44139586467158687,1.4897700499124877,0,0,0,0,0
-0.426028163908417,0.7424623212705656,-0.27838028345999727,-0.09494340094635105,-0.6838433481377126,-1.0492533383657319,0,0,0,0,0
-0.724101042876972,-3.2451066602418037,0.05405671668998452,-0.3231357810307783,0.28594658572679016,-0.7107168865953025,0,0,0,0,0
0.5448984451059361,0.3444746041376399,-1.0503973102916255,-0.24027417996432088,1.2873601043912224,-1.387789790136161,0,0,0,0,0
-0.42774371952343015,0.3954307051126146,-0.7499789285882386,3.199676810940271,-1.6009273073356662,0.6434289204864145,0,0,0,0,0
-0.4811867040311816,0.19946777701113327,-0.3082671052220262,-0.13596267394774078,-0.08299523693905327,0.47416069460119986,0,0,0,0,0
-0.3701981142504887,0.6688513218764605,-0.9840503772491288,-0.1808857643412693,0.5389352641262256,-1.0492533383657319,0,0,0,0,0
-0.814687075905937,-0.22960165002463734,-0.7453993949220639,-0.4252213619173973,-0.7260081278709518,0.6434289204864145,0,0,0,0,0
0.04054896859822252,0.4875793434232908,-0.6266536653595356,-0.10463305884209971,-0.15678360147222195,0.6434289204864145,0,0,0,0,0
0.3030521088991963,0.6780428445621454,-0.6714173338714494,-0.09083451205541357,0.2543230009268607,-0.7107168865953025,0,0,0,0,0
0.03398534836883241,0.0213079063981692,0.08324595910442532,-0.4441411902170886,-0.8946672468039089,1.4897700499124877,0,0,0,0,0
-0.6542619442235041,-0.5362840412201538,-0.39628070588340086,0.3820653060686261,0.1489110515937626,0.6434289204864145,0,0,0,0,0
-0.35621941143611974,-0.09238389125911038,-0.050602488855541895,-0.09699288012643031,1.2768189094579125,1.4897700499124877,0,0,0,0,0
-0.6774805583858532,0.9724384097984282,-0.25429898605393497,-0.2718153919945461,-1.1476559252033443,-0.7107168865953025,0,0,0,0,0
2.3945878176517623,0.625290330245114,2.2647623611549252,-0.8110869056006927,0.8446299171922103,0.6434289204864145,0,0,0,0,0
-0.07613479032292807,0.3231574355116867,0.1305774122998832,-0.5725610926043253,0.8340887222589004,-0.3721804348248733,0,0,0,0,0
-0.36233880024473286,0.7645908786900104,-0.4409791219685159,-0.3152312779320465,0.9605830614586182,-0.8799851124805171,0,0,0,0,0
1.1124744665212978,0.4660271693106968,-0.17765625442845528,-0.855364173631339,1.582513562523897,-1.0492533383657319,0,0,0,0,0
-0.33374163254635164,0.10859565449704466,-0.7600573674112887,-0.10669996770249612,-0.3570663052051084,-0.3721804348248733,0,0,0,0,0
1.1648611855030158,0.5207859345421277,0.2795386108887502,-0.31743554206799646,1.245195324657983,-0.20291220893965867,0,0,0,0,0
0.6131136839853453,0.2354107490214638,-0.4213956568822335,-0.2310076169762482,-0.22003077107208083,-1.387789790136161,0,0,0,0,0
2.845978383991917,0.3054587279153007,0.18550340203167787,0.06309506055640378,-1.0844087556034854,-1.0492533383657319,0,0,0,0,0
-1.0322737694196213,0.8033020795221193,-0.39477777826431654,0.573114538585102,-0.23057196600539065,-1.895594467791805,0,0,0,0,0
0.07732839789544217,0.46167723475638134,0.6864949389511553,0.033050763887168426,-0.4624782545382065,0.9819653722568438,0,0,0,0,0
-0.2402026945720518,-0.4947465261079686,-0.27322899724391736,-0.22479464000036473,-1.611468502268976,-1.2185215642509464,0,0,0,0,0
-0.2386151252341759,-0.3832358807316357,-0.5791615243375076,-0.6713376612887404,1.2662777145246027,-1.5570580160213758,0,0,0,0,0
0.3065236724862335,-0.10986907867702274,0.005770435056811096,-0.0578686888342411,0.3070289755934098,-1.387789790136161,0,0,0,0,0
-0.24621171822747412,0.3623499894783092,-0.028854505531047583,-0.06235376102284804,0.33865256039333924,1.320501824027273,0,0,0,0,0
-0.014440687890220596,0.04261305238616258,-0.8207810879285239,-0.9343165676936566,-0.546807814004685,-1.0492533383657319,0,0,0,0,0
-0.47190620051801435,-1.3039571172634934,-0.44528088912773595,-1.3098076842097521,0.28594658572679016,0.9819653722568438,0,0,0,0,0
3.4027336008605262,0.5074189857323408,1.78463030963216,-0.262621411548902,-0.936832026537148,-0.7107168865953025,0,0,0,0,0
